sbu_id,first_name,last_name,email,department,track,entry_semester,entry_year,requirement_version_semester,requirement_version_year,graduation_semester,graduation_year,password
228125039,Gregory,Mayes,gregorymayes@stonybrook.edu,CSE,Thesis,Fall,2020,Spring,2021,Spring,2022,$2b$12$HT4Cyq0qvXlMxgWHsXAOduMQ4U2MLB0zhpKxXFXWIllMftudSB4eO
428295229,James,Araujo,jamesaraujo@stonybrook.edu,CSE,Advanced Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$Te7N6/PvIw0KuxAtWIK.ROwOrgpKeWXU4g2D19Hck/dsxASF7Aq4q
121336545,James,Somers,jamessomers@stonybrook.edu,CSE,Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$dOaduiwNmE.cR5G/87RZAOrLn/6crmh03AIWRHtjcknklblrPXtw.
143688246,Marlene,Carter,marlenecarter@stonybrook.edu,AMS,Operations Research,Spring,2021,Spring,2021,Fall,2022,$2b$12$bRzbH7bWI9.yP2u7lIHUQOe1ovJ1ACdcYkzjvmzTu2M5dY8OwE392
317940370,Judith,Rivera,judithrivera@stonybrook.edu,ESE,Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$ZkvSmnlGGC/98BbTwrCkWufpgnWxAyTP60bsIrJesIAZwyg9EZzFu
147430829,Mackenzie,Ryan,mackenzieryan@stonybrook.edu,ESE,Non-Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$w0PzoDD75EAwPhe/sG7LNeYrkpQLnfW87i6X3sm12ajGGGQT9lSia
925028044,Rose,Wronski,rosewronski@stonybrook.edu,CSE,Advanced Project,Spring,2020,Spring,2021,Fall,2021,$2b$12$6oRblZBCzj7rdwIy/SiEa.mYGe2fk2mGJL82Q0f2TqpVGIqxgipjm
250883609,George,Meier,georgemeier@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$ZToCxSTbieSpcEQR4A0TE./f3.VwNohB206nOlKFqK6xCZhhHMvaO
799571079,Christopher,Arnette,christopherarnette@stonybrook.edu,AMS,Quantitative Finance,Spring,2020,Spring,2021,Fall,2021,$2b$12$aJfFLYF2l96gNLTU8T4/Ge14mP9WvR0D1dUTKljOICcRzyCDQQnGi
655351657,Colleen,Benedict,colleenbenedict@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2019,Spring,2021,Spring,2021,$2b$12$XADgKJNdqMGIV8cxgifcduRALx0bo9C0tG6XroG7cyfm.fNb.53ZC
559697220,Francis,Vargas,francisvargas@stonybrook.edu,AMS,Quantitative Finance,Spring,2021,Spring,2021,Fall,2022,$2b$12$8BIwxjbKH9r/6j2t12xb.eqybI38DFWUSVmRufSGdKVsJQDn6f9UC
880888466,Brian,Delisle,briandelisle@stonybrook.edu,AMS,Computational Biology,Spring,2021,Spring,2021,Fall,2022,$2b$12$QHReOuilIIYw9Ub3nnG5lOCEZDfL/R8eNFa2PBnOjyaXn9gS6EmeK
462944459,Michael,Carothers,michaelcarothers@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$W/700kX.XkxzEpRa0TV6leACwrQb5EwGkxruM8NRaW55i6phL0cry
262117545,Audrey,Despres,audreydespres@stonybrook.edu,AMS,Operations Research,Spring,2021,Spring,2021,Fall,2022,$2b$12$j8iup7o6eCF2QXi67/BbC.PqOeTuKERoywYQv7rd8u7W9JA0Kr3Pe
649613464,Earl,Griggs,earlgriggs@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2019,Fall,2019,Spring,2021,$2b$12$mLc4YoeFGL7ZZCUAm4d7S.5qiLSbtNfi67qz.ccw2qyJFkvOOY.nm
197549995,Latoyia,Epps,latoyiaepps@stonybrook.edu,CSE,Special Project,Spring,2019,Fall,2019,Fall,2020,$2b$12$0qvL1T/LERYpo69KdVzH8O3md.bxo0yqGSn8rId53KVrrFO8qYaCC
498587525,Carlos,Jones,carlosjones@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$usyaPIODoF0u/nIjCVVTLuGwaUm8MuFn7Ldce64R51CL3f7C1uLeS
833459818,Chester,Nader,chesternader@stonybrook.edu,CSE,Advanced Project,Spring,2021,Spring,2021,Fall,2022,$2b$12$M2n11iSlpq39N34ioPKaQ.wW4goXoYpuwInaC3pTTEIC2cghRmwNO
932349114,Erik,Weller,erikweller@stonybrook.edu,AMS,Quantitative Finance,Spring,2020,Fall,2020,Fall,2021,$2b$12$QEa/Hnf4Gclk48qnuPtMOOvm3JQz1uBg8rLZT8Fvqrcr2hZTP8bmu
539431375,Audrey,Bradford,audreybradford@stonybrook.edu,CSE,Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$38rTI8sRafiubktZyhiK7.tzu0TGhTtfINBGnmKBBRTfuFgl6Mtxu
231504236,Benjamin,Spearman,benjaminspearman@stonybrook.edu,CSE,Special Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$DaTqTEs0GHEy14K94VlQ1e0qVM/0HYtlsNaDSI6mYidZr7RNAnIDC
751946819,Maria,King,mariaking@stonybrook.edu,AMS,Statistics,Spring,2020,Spring,2020,Fall,2021,$2b$12$D02U/Kb2uJWoKUHHReBeF.pxKdII2fCPYprlsp5EjUi/a.3q3md6S
826462912,Teresa,Merritt,teresamerritt@stonybrook.edu,AMS,Operations Research,Spring,2021,Spring,2021,Fall,2022,$2b$12$H63KUq5F0aeuRMieqNibGumKiIGf9AuMc9y2B5gcWID95mr.OzvZe
934341119,Bonnie,Payan,bonniepayan@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2019,Spring,2021,Spring,2021,$2b$12$dc/kGkX1v4a2QUXsUQ24cuAT4/jKTatkYdaC57UfWs.Nkg4.cACgi
220175826,Sandra,Lopez,sandralopez@stonybrook.edu,AMS,Computational Biology,Spring,2020,Spring,2020,Fall,2021,$2b$12$G/aVBmPypaCkw8LrOSb4UuJolparaZHAZ/i3d2yjjfaBr6CW/878O
411546270,Emmett,Burton,emmettburton@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2019,Fall,2019,Fall,2020,$2b$12$.hWEhuHtSF3yikfdZo.8R.mqzeQAcCd3SnYHDLCoBqNKeu68FDuCC
284141957,Sarah,Robinson,sarahrobinson@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2019,Spring,2021,Spring,2021,$2b$12$rMwpSD8SnjaD4gcrJG9ZG.edkYERLoRlUEMSH21F7MTme0REn5S.q
908804905,Chris,Barnes,chrisbarnes@stonybrook.edu,ESE,Thesis,Spring,2019,Fall,2020,Fall,2020,$2b$12$fxMczCenQX08LonAEW4JRONZbB0zDKCM.8rD6ZgDDkR2d5qNarUWO
938329032,Charles,Porter,charlesporter@stonybrook.edu,CSE,Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$ZC6Ibb4e3Efzbt0mmR/Mn.X5FmWY9MicmdfzHrVBDtvxBGWjRQ25.
710337952,Kyle,Anderson,kyleanderson@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2019,Fall,2020,Fall,2020,$2b$12$qo7jhE0qJoIKpTZwate2ee9Y691WG91NBCczFujENyFiJcZpgDvm6
557418308,Peggy,Hall,peggyhall@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2020,Spring,2021,Spring,2022,$2b$12$XrbFFurFFb77arNF0.qZXu1O4nNW3IgLtXISMUVlUsitJSJoPjeYy
381592708,Michael,Dawson,michaeldawson@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$H3N3Qw2YJhh4YpaQEi6xp.MWBGZEapMv2WiN1jeenHOGl.2yOpVoK
186012470,Willie,Cooke,williecooke@stonybrook.edu,ESE,Non-Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$/G017eXGYrvOWcE8XYGqbeXWp9.5bkRuHy3OOoyAs4jyV2bWEYWV.
409331712,Nancy,Rauf,nancyrauf@stonybrook.edu,CSE,Advanced Project,Fall,2019,Fall,2020,Spring,2021,$2b$12$xdKrZF/tmRcrXqL/kXIHtehKINq3QeTYCqFObJ7MiKZvVvhZkG1h6
558966516,Gertrude,Bennett,gertrudebennett@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$LQjTcwdgYd2GK2iF0JFPfeEJfkvmtjL6YZZKhvzD8M71/h1iI4wv.
328820562,Douglas,Chapman,douglaschapman@stonybrook.edu,CSE,Special Project,Spring,2019,Fall,2019,Fall,2020,$2b$12$FtxmscqETtRoMnyvCyXhSOSsAOzdScZso8jRGBnGrCLpvtnfV/aMu
417323184,Albert,Coan,albertcoan@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2019,Spring,2020,Fall,2020,$2b$12$Bc5jDXlmUea5WynAYJo8puWDJs0Lcn3tKgOqtAfSDRO0nWLkXdc66
696385372,Tyler,Morado,tylermorado@stonybrook.edu,CSE,Thesis,Spring,2019,Spring,2021,Fall,2020,$2b$12$3cVbC6BpEKP.mgFy.i/j2.c29dp1sQsRRy9B54SAPKnbIB6/mUAAW
782571507,James,Sutton,jamessutton@stonybrook.edu,ESE,Non-Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$J8IKNdxFS1IHpBVEui2GMu1qHK7QdHEjxHTvPkAD9F.jAfEtUqM5i
595499177,Tammy,Welker,tammywelker@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2019,Spring,2020,Spring,2021,$2b$12$LJP/1UEgguF1XMNNJvQ33u/KCMhrcc3ubOrHSx4Tj9TCi75vk8OHq
