sbu_id,first_name,last_name,email,department,track,entry_semester,entry_year,requirement_version_semester,requirement_version_year,graduation_semester,graduation_year,password
360517146,Francis,Dufresne,francisdufresne@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$SGhks7ikoK3mqk6CQQnbGeUR3QnggEqOXW.vkhGO9xjwsCWlO/Mta
260419597,Suzanne,Tharp,suzannetharp@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2021,Fall,2021,Fall,2022,$2b$12$Lizye9yifWnIb4vtzN6U4OlQMvWOvACHAtahxKrKwVsSOaXXd3Ycm
891127468,Lana,Billotte,lanabillotte@stonybrook.edu,ESE,Non-thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$JYxdv0f1MCWmR5qo51PMMOvh0x8buVgT4k2JwZ0T2tnO68gl2B2pC
940963828,Gary,Misner,garymisner@stonybrook.edu,ESE,Non-thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$eRQd9FczgSQ5Mr5ixUuzPun0FTFor2uf3u4P2L01SWYUf9JGSWA1a
688709825,Raymond,Harlan,raymondharlan@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$bNow311OR6vkKBmvFeFRiOwcSQgK.sLLzBfU2VG9Hn8B.TcS77fOO
605135998,Ramon,Moran,ramonmoran@stonybrook.edu,ESE,Thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$GQy1AC9Q6JHd9Uwr5AqinuK7Jcumu0xgUdeCXCprDlt/8BqmSug22
453119543,Nathaniel,Allah,nathanielallah@stonybrook.edu,BMI,Translational Bioinformatics With Project,Spring,2021,Spring,2022,Fall,2022,$2b$12$IJ1eZ6.NPXZ4mIoEefU32.wwD022TThWa4GwFprQqYQQrWH37FSAW
486043426,Harry,Murphey,harrymurphey@stonybrook.edu,ESE,Thesis,Spring,2019,Fall,2019,Fall,2020,$2b$12$sTzYzQdXS03kIlMrvYHuk.MEjNHg1ZDWVfx8KothH01gGpdqnNg7S
409214692,Lydia,Easton,lydiaeaston@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2021,Spring,2022,Fall,2022,$2b$12$VXgLfLUkbgp0jwgaJodPU.xQTvog964UfFU6zv6zRIjPLvmv/sz7W
127368749,Eugene,Klein,eugeneklein@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2019,Spring,2020,Spring,2021,$2b$12$ApiQwS0BjSXyvEOulBvKnuuEdP4jJbSl8/ihfCPINhbeLArrUmR3m
343190121,James,Carvajal,jamescarvajal@stonybrook.edu,ESE,Non-thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$xVGNpRyJ2PoabROYaccJqeDW.mYCOIANDpHkErzSPCesQfRq7tNQ.
409603477,Constance,Baker,constancebaker@stonybrook.edu,AMS,Computational Biology,Spring,2020,Fall,2020,Fall,2021,$2b$12$xsQ7r49qHyHuJ3vA2igeFuF.3twEAHQGyha4oM6nWEqo2GVBdYg0m
894825114,Jeffrey,Albanese,jeffreyalbanese@stonybrook.edu,ESE,Non-thesis,Spring,2018,Spring,2019,Fall,2019,$2b$12$nK6HnlfgrjDKkByDGBx82emBALm7TDl1hGMwXnRA5QnU25qOMfmzy
546154105,Irma,Betz,irmabetz@stonybrook.edu,CSE,Special Project Proficiency,Spring,2021,Spring,2021,Fall,2022,$2b$12$soLv0Jhpu3uQBQ1XejaC2OkJ3W9ndJnFNq9oLEpwPJ92ZL/HfnlsS
231758363,Wilson,Tirk,wilsontirk@stonybrook.edu,ESE,Non-thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$VLOROovq4yICGHFia5u2p.6cTgYzB4kDUZG6A4BCydAfPKdQPJCKu
774206455,Angela,Larcom,angelalarcom@stonybrook.edu,AMS,Quantitative Finance,Spring,2020,Fall,2020,Fall,2021,$2b$12$EmH7UFsmV6BsUvDzV5Ihgupof/VNu9Elj.nkLK4GgXHXKt.ci9tyC
166892946,Don,Lagrone,donlagrone@stonybrook.edu,ESE,Thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$XafZB4/gvDi4T7xITVaQ0efjlsn5ghMMRHq2fdbANqznfVG.UzKj2
646011837,Kara,Barney,karabarney@stonybrook.edu,AMS,Quantitative Finance,Spring,2018,Fall,2018,Fall,2019,$2b$12$AD3efBih9jr3Y8u1MaKOkuz0N3ZdXD91H7t8L1sXwzJs2B2QnbyUW
552029092,Eloise,Church,eloisechurch@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2018,Spring,2019,Fall,2019,$2b$12$Xg672YPLhAQH1JtMgcNDc.FZrEBgXWvWzM1ovH2Ryvc/aORB25FDi
173309080,Robin,Fischer,robinfischer@stonybrook.edu,CSE,Advanced Project Proficiency,Fall,2019,Spring,2020,Spring,2021,$2b$12$umN/.kEqLf1z5AWCs6KCI.GpxCVjQLdmReJJJkENEqiXvytBb8uTa
918180033,David,Mcmillian,davidmcmillian@stonybrook.edu,CSE,Advanced Project Proficiency,Spring,2020,Spring,2021,Fall,2021,$2b$12$Mb1C76KnySpPgypYUdCY/.3RJgL4xwTlQwo9G0RB089dnUgI.u2ia
416347258,Kenneth,Tran,kennethtran@stonybrook.edu,BMI,Clinical Informatics With Thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$JzaCHbs5QHcU9Lx4D5DMxugYONhhbe5wilqyBREj6nBI5S5oDQJSe
302675085,Julio,Fox,juliofox@stonybrook.edu,AMS,Operations Research,Fall,2018,Spring,2019,Spring,2020,$2b$12$fzN.eQ3hf1xZtDsXniSME.Po9N9ngRwUnuPNGc3qEuaC3KnFhNYb.
687130702,Gary,Watkins,garywatkins@stonybrook.edu,AMS,Quantitative Finance,Spring,2021,Fall,2021,Fall,2022,$2b$12$PFpqlOd/JJC/TkMsi4M7PebYxyGhduS1UuAuZT9xb7/0FjgABXUoG
550732311,Bonnie,Sanchez,bonniesanchez@stonybrook.edu,AMS,Computational Biology,Fall,2019,Fall,2020,Spring,2021,$2b$12$ChjzS2LkvqP1qqkhykmed.28tNEA8hRq5/EaohUSizI6bMS5GxXEO
924951792,Elaine,Harris,elaineharris@stonybrook.edu,CSE,Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$LkLoQCBZlLk2JSbUtN5j6.qhbTO//PS.sUEUBPjSDLxhBz1SGPH6m
916448182,Patrick,Howard,patrickhoward@stonybrook.edu,AMS,Statistics,Spring,2019,Fall,2019,Fall,2020,$2b$12$R9dXPGnFkAkMfbuiB4TBHuARbGYuF5PMw1ztUsNKF3KJcG2Xk6Hfu
686436249,Ryan,Carter,ryancarter@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$4HpAGMQFuEOnQ3wObpQSGejgi6LhckZlwA7wRad1xNqeI2GkHoIIO
947862719,Stephanie,Bennett,stephaniebennett@stonybrook.edu,AMS,Statistics,Fall,2019,Spring,2020,Spring,2021,$2b$12$6Cgn9lpJBM8M56aku5U.A.y0ckKrUy6MAXJNFMRFkf5pVuQ6F7PIC
206707092,Edward,Zack,edwardzack@stonybrook.edu,ESE,Non-thesis,Spring,2020,Fall,2020,Fall,2021,$2b$12$0sk/pJ5Kj0efZ/TtFsWlV.MC.8.AXzcA.0VOrnAUx4ub.ejcI9bB6
755699509,Geoffrey,Cordell,geoffreycordell@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2018,Fall,2018,Fall,2019,$2b$12$L52/nVIMgKhCfoiFKCpYKO19avRUdZw/4zudhgY7x4FrPsYfgK2MK
749904365,Richard,Katz,richardkatz@stonybrook.edu,AMS,Statistics,Spring,2019,Spring,2019,Fall,2020,$2b$12$saxgoQkniL5JFJnu.fAqPOE1KlbcATXKZDjc/TWpQo/ZDE1a1Cqbq
952591381,Kathleen,Giese,kathleengiese@stonybrook.edu,CSE,Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$2BgtCgUg7ZsmsNgLeBZhMOsOi8lt5BJWFbVLlkKOWESL1cR7973ty
563345157,Brian,Sexton,briansexton@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$kA2UYlNiTr825kbUzMwPSOx9sV.ldyzVVOi2Iffv372CrLnElWeYC
690602557,Kenneth,Barnes,kennethbarnes@stonybrook.edu,ESE,Non-thesis,Spring,2019,Spring,2020,Fall,2020,$2b$12$A9AJPabgRFf97MKnA./L5uQV22xuY212MYQXcDF4qhlaYmR85Obsm
348694427,Sarah,Kelley,sarahkelley@stonybrook.edu,BMI,Clinical Informatics With Thesis,Spring,2019,Fall,2019,Fall,2020,$2b$12$5w2ENRVCqEhqgwks8fq4renUWNHa8xAivQJ427Bz0WF9c9gl2jkc2
319543106,Barbara,Ethington,barbaraethington@stonybrook.edu,ESE,Thesis,Spring,2019,Spring,2020,Fall,2020,$2b$12$gPZso5W.U8OyRvlR8IHKyO1ncjJK8mmKvNcxmoTCrE21EmQx75kqK
550887290,Virginia,Eppler,virginiaeppler@stonybrook.edu,CSE,Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$TN/m4EuI.YX4h03gyQmZYuH77hmft7iuGvC.p/OiMtITSbanpe74e
629455388,Joseph,Holt,josephholt@stonybrook.edu,ESE,Non-thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$xgnI/BqiVtX/eGJHSyJTX.b4kv06qibR2lEEKzwY5wMxZt72na6h.
644554967,Joshua,Frazier,joshuafrazier@stonybrook.edu,AMS,Operations Research,Fall,2020,Fall,2020,Spring,2022,$2b$12$bFiLhPh3UuQrCKAQRUTnSuycmTJhFm9ce1l2rvf0MqHqpAgTVmWiG
917289896,Wanda,Lopez,wandalopez@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$wwCyUr.g0GUgV.ix9W0mm.Bf5dX.7M8NHD6xcN9TscHE2MLa63Ulq
521069102,John,Neuhaus,johnneuhaus@stonybrook.edu,ESE,Non-thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$M6x9wo1ajMcsziTpZuO1netbON54Mybn3xpjQP2VKYGujBqAX1Btq
766703230,David,Vineyard,davidvineyard@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2019,Fall,2019,Fall,2020,$2b$12$QT14UhkmpSztZZB2BD8XMO7gix40BGGUlXCTLTC2K02cQxl0GlTGO
877800107,Brad,Bosco,bradbosco@stonybrook.edu,AMS,Statistics,Spring,2021,Spring,2021,Fall,2022,$2b$12$o26rxerIxo6QVojop/VZKuoydET/dqFyjBuvlHkoilT.lKGj1FL7q
878315781,Victoria,Hayden,victoriahayden@stonybrook.edu,ESE,Non-thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$CH5rW58mhRwnVGOsWnLaWOxxUI.c.9/Fv33E.shQVJyJ/0y4d9qse
791436862,Kelly,Clark,kellyclark@stonybrook.edu,ESE,Non-thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$40aq1IpG0TcFbjAU2egL/OOr/ZjZVDJaukJMvCUT/U3Q2qk0f.A1y
307492461,Edward,Carlstrom,edwardcarlstrom@stonybrook.edu,ESE,Non-thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$4nM4oSfeX4sdf2XcDUblWeFq4xpzqUaYOignMiTUlaJIX2S4ZGPsm
930417010,William,Jones,williamjones@stonybrook.edu,CSE,Advanced Project,Fall,2019,Spring,2020,Spring,2021,$2b$12$iCHEy0YFjhhCFF5n7tgXL.Mw2WGP4ue0iK6a13zUCU57YXbhzH36O
688691361,Beverly,Meader,beverlymeader@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2018,Fall,2018,Fall,2019,$2b$12$Io3srrAK6AJ4rVd1YCNIt.2XjdGNgRM6fGaeKLfTT4rkWcy.SRKKG
624489604,Paula,Marrufo,paulamarrufo@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2021,Spring,2022,Fall,2022,$2b$12$WfuaqOL4TpkjwOGVEVa9Dumja1ueM5BynPD52oF5xUNQFI3JWBu4i
537795852,Daniel,Payne,danielpayne@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$zgEbzJQSga7DqniF9zEVK.bhFxPHyJqNNzlcT4rcYZQujQgpYhc4W
736428996,Edward,Rivero,edwardrivero@stonybrook.edu,ESE,Non-thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$ZwX5AgvPoGGljvbCkTc3LeS60nHV4Zk6rHByjSFY6VlfQ2lh44wKG
428224980,Harry,Fulkerson,harryfulkerson@stonybrook.edu,ESE,Non-thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$dXK1C7XFL9W3AZVVb3UzGOPKsPmB8mlJNDwbG3wO1YadUxpNMk1Vy
630418823,Aaron,Melvin,aaronmelvin@stonybrook.edu,CSE,Thesis Proficiency,Spring,2021,Fall,2021,Fall,2022,$2b$12$1Wu3rhhZo1KznVZVJmTaj.CMXFQSwQwulkzht6L1qUoyPcYtOpT4u
139852022,Kathryn,Cole,kathryncole@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2021,Spring,2021,Fall,2022,$2b$12$mv.s/Y3t5Tbf7EG8mbjUHu6hA7c8Ah6VXBgj4tRrBhGw8CKUwOyNi
706080207,Stacy,Wright,stacywright@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2019,Fall,2019,Spring,2021,$2b$12$IipAfo5PKKQS3LHk0ZBat.oJQo.lfUV4bZ9sueyFv1UOisPrBubLW
515653870,Donna,Staggs,donnastaggs@stonybrook.edu,AMS,Statistics,Fall,2020,Fall,2021,Spring,2022,$2b$12$frlxfpgbKYosvAt6N56srOqXaeSp2WAsA3z2TP5LGVbi3ulGU3DW6
750778824,Janet,Boerger,janetboerger@stonybrook.edu,AMS,Statistics,Spring,2020,Fall,2020,Fall,2021,$2b$12$pdPhhgr7Pe17f7EooWc7aeMQx3X8B92yIVDhMp8xY6YGOddBykLTK
449203287,Robyn,Barber,robynbarber@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2019,Spring,2020,Spring,2021,$2b$12$bk4Iyj9whVEiYVaxYACL4.owSRbAaY2KVQSP82OQ2HnTP5xgTUUba
543499488,Harry,Goard,harrygoard@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2018,Spring,2018,Fall,2019,$2b$12$yyRntLlB7aibBD/E6NH1IOtIg1Ja2gF99G5/1jizHxxaVfIcB258q
601751025,Joe,Riggs,joeriggs@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2021,Spring,2021,Fall,2022,$2b$12$rNP/nwNut8jFbAUMCBttO.CLM.90m6cUiTqga8zNIxQpYuP4bJO0u
105200182,Elyse,Rhem,elyserhem@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2019,Spring,2019,Fall,2020,$2b$12$uRLWOklXK9D30l9zN7Z28.FJCJEY6WjYtYoSJTneEztGSvPvJY/vi
671907839,Paul,Felix,paulfelix@stonybrook.edu,AMS,Computational Biology,Spring,2021,Fall,2021,Fall,2022,$2b$12$yHfK0dHoQI27h0hf6siakecNp8b0KhxlyyjX4KZEFo6e0cXHKT1Gu
822595338,Danny,Conteh,dannyconteh@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2019,Fall,2020,Spring,2021,$2b$12$tzMv89cuEB3PvL1Fp5Js4ufvKjwKx8HgSA5.xlURP/4AzwoIgb6sC
943971433,Norman,Clark,normanclark@stonybrook.edu,ESE,Non-thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$sm9RlS7y0jm6FS3BmEfq.OnoT7Z8oWyZvKqkR.tqk7fDzPycsNcBu
168857775,Robert,Blair,robertblair@stonybrook.edu,BMI,Clinical Informatics With Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$TaaoA6lKagLko7bYENko2OIs5qQDwBNCVNdQpwhrFN9ZrQ4ZE1tBe
826559798,Obdulia,Miller,obduliamiller@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2019,Spring,2020,Spring,2021,$2b$12$FrboGag6WZJDdgtu6DnrfuVbSlzdH/C248LqtUNKToQ6b/vaMD.xi
829719158,Rachel,Robinson,rachelrobinson@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2020,Fall,2020,Fall,2021,$2b$12$FSFOwDU.nVEza1SjKq4Imurvtj6T2UgUduZ9InL5HVqaLtnqjQiV6
370916725,Donna,Schilk,donnaschilk@stonybrook.edu,CSE,Special Project,Spring,2018,Fall,2018,Fall,2019,$2b$12$2nB9YmErnWNwz5GxCTROquatghgo/.93n7ODQoolvyWQ4Yiw2xAlK
538235196,Randy,Urbina,randyurbina@stonybrook.edu,ESE,Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$//1yKpEMwZNn1wdLzEVU7umK.XR5IrN9V86H1m./uKo9XbyizauuO
640191342,Cheryl,Nicholson,cherylnicholson@stonybrook.edu,CSE,Special Project,Spring,2021,Spring,2021,Fall,2022,$2b$12$TX5cXgBgyOMBXGeDe17hC.eO2lO075ZFGKz6NQwRuvdRXZS2ilH12
439971246,Georgette,Mcirvin,georgettemcirvin@stonybrook.edu,CSE,Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$4yXFYKNPfIzdrBALxSrbqOjUB.u8L30nTTVfd1W1ME8e7pz1kvrsW
659109417,Catherine,Mckethan,catherinemckethan@stonybrook.edu,AMS,Computational Biology,Spring,2020,Spring,2020,Fall,2021,$2b$12$sx0pAkVFZSE6k91QslmHfue6fewzJq21IhG0b4j6/iOkIYAEnazJS
790564587,John,Hicks,johnhicks@stonybrook.edu,ESE,Non-thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$fYvwqsLAazENo09s7jx5puTzXBohgz7B4TeuDWvWNHW2v/e9OiUyy
805220385,Lorena,Bardsley,lorenabardsley@stonybrook.edu,CSE,Special Project,Fall,2019,Fall,2019,Spring,2021,$2b$12$wWTxAoS4yExgVhdTHwZUKek2qF1SzZzUpkz.wHSVA9kaz1I6P1nKe
745864625,Pauline,Fluitt,paulinefluitt@stonybrook.edu,ESE,Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$ssor9GcrnNeuY3RkYN.WeO.D.9qp8Kb9BMoDFKUsTbYW0s2qsoM6m
185026231,Diana,Dewitt,dianadewitt@stonybrook.edu,CSE,Advanced Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$0WLFk0JxXvROmGZODUNfleAn5k0ksGGME7hj.C9K8STbJ6EW82q7O
312184411,Marvin,Kelly,marvinkelly@stonybrook.edu,CSE,Advanced Project Proficiency,Spring,2021,Fall,2021,Fall,2022,$2b$12$tAKpZTBBwQ/koNIX62OYVuSQqLRedZk.Burw6XNBT8/k/B3s0TPtC
133730920,Stephanie,Perez,stephanieperez@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$dPZQBgPuMxZt.9hCJDLaNO/GjpvN2z2Q8SA6zEmaC72viRwapejjG
187042056,William,Paider,williampaider@stonybrook.edu,CSE,Thesis Proficiency,Spring,2019,Spring,2020,Fall,2020,$2b$12$FIkXQQaZ.GmIWXkBvVJIwuIA68lPnTQj8AdXktALumdOL/7cYZcRK
738266805,Emily,Burks,emilyburks@stonybrook.edu,AMS,Operations Research,Spring,2019,Spring,2019,Fall,2020,$2b$12$XU.8AN4eRasfj7VcJF4qKOImPG2XVV9M0kcgyNLrnGkK9RJNT.mhe
